account_id,customer_id,account_type,branch_city,opening_date,balance_inr,account_status,nominee_registered
ACC0007616,<CUSTOMER_ID>,Premium Savings,Kolkata,5/10/2023,6316.69,Active,Yes
ACC0007617,<CUSTOMER_ID>,Savings,Kolkata,4/15/2021,4432.4,Active,No
ACC0007618,<CUSTOMER_ID>,Savings,Nagpur,4/19/2019,5407.09,Active,Yes
ACC0007619,<CUSTOMER_ID>,Savings,Ahmedabad,6/30/2023,2944.21,Active,Yes
ACC0007620,<CUSTOMER_ID>,Savings,Noida,11/14/2022,2448.99,Active,Yes
ACC0007621,<CUSTOMER_ID>,Savings,Hyderabad,6/23/2023,93260.66,Active,Yes
ACC0007622,<CUSTOMER_ID>,Savings,Lucknow,5/26/2026,3028.65,Active,Yes
ACC0007623,<CUSTOMER_ID>,Current,Bhubaneswar,8/21/2020,10923.12,Active,Yes
ACC0007624,<CUSTOMER_ID>,Savings,Kochi,11/11/2024,7374.07,Active,Yes
ACC0007625,<CUSTOMER_ID>,Salary,Bhopal,5/8/2019,25681.79,Active,Yes
ACC0007626,<CUSTOMER_ID>,Savings,Kochi,2/21/2020,9207.59,Active,Yes
ACC0007627,<CUSTOMER_ID>,Savings,Ahmedabad,9/1/2023,37261.67,Active,Yes
ACC0007628,<CUSTOMER_ID>,Savings,Gurugram,12/25/2023,7028.25,Active,Yes
ACC0007629,<CUSTOMER_ID>,Savings,Ahmedabad,6/26/2024,10613.26,Active,Yes
ACC0007630,<CUSTOMER_ID>,Savings,Mumbai,8/1/2021,18507.97,Dormant,Yes
ACC0007631,<CUSTOMER_ID>,Salary,Bhubaneswar,3/16/2023,10087.88,Active,Yes
ACC0007632,<CUSTOMER_ID>,Current,Chennai,1/8/2020,14466.53,Active,Yes
ACC0007633,<CUSTOMER_ID>,Savings,Gurugram,1/9/2025,11070.63,Active,Yes
ACC0007634,<CUSTOMER_ID>,Savings,Nashik,5/30/2025,1711.29,Active,Yes
ACC0007635,<CUSTOMER_ID>,Savings,Pune,8/25/2023,18809.55,Active,Yes
ACC0007636,<CUSTOMER_ID>,Salary,Mumbai,7/14/2019,29594.39,Active,Yes
ACC0007637,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,3/16/2020,7026.79,Dormant,No
ACC0007638,<CUSTOMER_ID>,Current,Kochi,1/30/2020,6465.43,Active,Yes
ACC0007639,<CUSTOMER_ID>,Current,Indore,5/10/2019,11189.08,Active,Yes
ACC0007640,<CUSTOMER_ID>,Savings,Mumbai,3/20/2023,68892.48,Active,Yes
ACC0007641,<CUSTOMER_ID>,Premium Savings,Indore,7/8/2024,5925.16,Active,Yes
ACC0007642,<CUSTOMER_ID>,Current,Nashik,3/17/2025,16069.53,Active,Yes
ACC0007643,<CUSTOMER_ID>,Salary,Bhubaneswar,5/11/2025,6684.98,Active,Yes
ACC0007644,<CUSTOMER_ID>,Current,Nagpur,2/3/2023,15635.4,Active,Yes
ACC0007645,<CUSTOMER_ID>,Current,Chandigarh,4/29/2018,1991.68,Active,Yes
ACC0007646,<CUSTOMER_ID>,Current,Bhubaneswar,3/26/2024,58419.52,Active,Yes
ACC0007647,<CUSTOMER_ID>,Savings,Hyderabad,6/7/2024,12138.25,Active,No
ACC0007648,<CUSTOMER_ID>,Savings,Mumbai,8/13/2019,5963.21,Active,Yes
ACC0007649,<CUSTOMER_ID>,Savings,Noida,12/20/2020,6143.58,Active,Yes
ACC0007650,<CUSTOMER_ID>,Salary,Lucknow,8/2/2019,11003.92,Active,Yes
ACC0007651,<CUSTOMER_ID>,Current,Nagpur,3/24/2020,73351.24,Active,Yes
ACC0007652,<CUSTOMER_ID>,Premium Savings,Kolkata,8/21/2019,44410.05,Active,Yes
ACC0007653,<CUSTOMER_ID>,Savings,Nashik,6/29/2023,6028.51,Active,Yes
ACC0007654,<CUSTOMER_ID>,Savings,Kochi,6/21/2023,8987.36,Active,Yes
ACC0007655,<CUSTOMER_ID>,Salary,Indore,7/23/2023,9498.14,Active,Yes
ACC0007656,<CUSTOMER_ID>,Savings,Hyderabad,6/14/2024,946.7,Active,Yes
ACC0007657,<CUSTOMER_ID>,Savings,Nashik,2/16/2019,6288.87,Active,No
ACC0007658,<CUSTOMER_ID>,Salary,Kolkata,11/17/2019,10210.17,Active,Yes
ACC0007659,<CUSTOMER_ID>,Current,Hyderabad,2/7/2022,2985.17,Active,Yes
ACC0007660,<CUSTOMER_ID>,Savings,Indore,2/12/2025,54164.62,Active,Yes
ACC0007661,<CUSTOMER_ID>,Savings,Bhopal,3/14/2024,2348.65,Active,Yes
ACC0007662,<CUSTOMER_ID>,Current,Bengaluru,11/13/2025,2652.42,Active,No
ACC0007663,<CUSTOMER_ID>,Current,Gurugram,8/30/2018,17340.14,Active,Yes
ACC0007664,<CUSTOMER_ID>,Savings,Gurugram,10/24/2018,11011.1,Active,Yes
ACC0007665,<CUSTOMER_ID>,Savings,Kolkata,10/4/2025,4926.54,Active,Yes
ACC0007666,<CUSTOMER_ID>,Savings,Nashik,2/4/2019,24537.06,Active,Yes
ACC0007667,<CUSTOMER_ID>,Savings,Hyderabad,1/15/2022,10595.09,Active,No
ACC0007668,<CUSTOMER_ID>,Savings,Nashik,11/12/2024,61949.09,Active,No
ACC0007669,<CUSTOMER_ID>,Current,Hyderabad,1/16/2026,1145.62,Active,Yes
ACC0007670,<CUSTOMER_ID>,Current,Bengaluru,6/19/2021,4564.66,Active,Yes
ACC0007671,<CUSTOMER_ID>,Premium Savings,Nashik,12/23/2022,49998.7,Active,Yes
ACC0007672,<CUSTOMER_ID>,Salary,Surat,4/19/2018,13745.84,Active,Yes
ACC0007673,<CUSTOMER_ID>,Salary,Mumbai,11/29/2018,7217.23,Active,Yes
ACC0007674,<CUSTOMER_ID>,Savings,Mumbai,3/24/2025,5198.73,Active,Yes
ACC0007675,<CUSTOMER_ID>,Savings,Hyderabad,9/12/2022,11906.1,Active,Yes
ACC0007676,<CUSTOMER_ID>,Savings,Nashik,2/8/2022,2300.09,Active,Yes
ACC0007677,<CUSTOMER_ID>,Savings,Noida,11/26/2024,1672.6,Active,Yes
ACC0007678,<CUSTOMER_ID>,Savings,Chandigarh,3/16/2019,15057.22,Active,Yes
ACC0007679,<CUSTOMER_ID>,Savings,Indore,6/15/2024,20761.91,Active,No
ACC0007680,<CUSTOMER_ID>,Savings,Lucknow,7/12/2026,22809.93,Active,No
ACC0007681,<CUSTOMER_ID>,Salary,Bhopal,3/16/2020,5053.06,Active,Yes
ACC0007682,<CUSTOMER_ID>,Savings,Mumbai,3/9/2023,4837.47,Active,Yes
ACC0007683,<CUSTOMER_ID>,Salary,Surat,3/7/2019,8073.34,Active,No
ACC0007684,<CUSTOMER_ID>,Salary,Chandigarh,12/7/2017,2716.67,Active,Yes
ACC0007685,<CUSTOMER_ID>,Salary,Delhi,1/14/2021,16821.3,Active,Yes
ACC0007686,<CUSTOMER_ID>,Savings,Hyderabad,10/27/2022,5850.44,Active,Yes
ACC0007687,<CUSTOMER_ID>,Salary,Pune,11/24/2024,7530.79,Active,Yes
ACC0007688,<CUSTOMER_ID>,Savings,Ahmedabad,10/14/2020,6681.38,Active,Yes
ACC0007689,<CUSTOMER_ID>,Current,Delhi,11/29/2024,14263.5,Active,Yes
ACC0007690,<CUSTOMER_ID>,Savings,Chandigarh,6/10/2022,11100.48,Active,Yes
ACC0007691,<CUSTOMER_ID>,Savings,Kolkata,5/13/2018,65969.77,Active,Yes
ACC0007692,<CUSTOMER_ID>,Savings,Nashik,12/19/2025,5310.5,Active,Yes
ACC0007693,<CUSTOMER_ID>,Salary,Noida,8/31/2022,58228.93,Active,No
ACC0007694,<CUSTOMER_ID>,Savings,Jaipur,1/6/2022,1104.43,Active,Yes
ACC0007695,<CUSTOMER_ID>,Savings,Kochi,10/6/2022,13883.76,Active,No
ACC0007696,<CUSTOMER_ID>,Current,Mumbai,7/22/2018,1416.34,Active,Yes
ACC0007697,<CUSTOMER_ID>,Salary,Lucknow,3/26/2021,2627.32,Active,No
ACC0007698,<CUSTOMER_ID>,Savings,Delhi,4/3/2025,2773.53,Active,No
ACC0007699,<CUSTOMER_ID>,Salary,Chennai,2/7/2018,2546.0,Active,Yes
ACC0007700,<CUSTOMER_ID>,Savings,Surat,7/21/2018,4151.05,Active,Yes
ACC0007701,<CUSTOMER_ID>,Current,Bhopal,5/23/2022,91176.34,Active,Yes
ACC0007702,<CUSTOMER_ID>,Current,Bhopal,1/26/2018,3084.48,Active,Yes
ACC0007703,<CUSTOMER_ID>,Savings,Lucknow,1/27/2020,1373.1,Active,Yes
ACC0007704,<CUSTOMER_ID>,Salary,Pune,4/28/2026,13947.76,Active,No
ACC0007705,<CUSTOMER_ID>,Salary,Nashik,5/1/2024,10577.83,Active,Yes
ACC0007706,<CUSTOMER_ID>,Current,Lucknow,10/12/2021,92773.04,Active,Yes
ACC0007707,<CUSTOMER_ID>,Savings,Ahmedabad,2/2/2021,7747.53,Active,Yes
ACC0007708,<CUSTOMER_ID>,Savings,Delhi,8/25/2018,654.48,Active,Yes
ACC0007709,<CUSTOMER_ID>,Savings,Kolkata,5/9/2025,5063.61,Active,Yes
ACC0007710,<CUSTOMER_ID>,Savings,Pune,8/4/2019,4954.1,Active,Yes
ACC0007711,<CUSTOMER_ID>,Savings,Bhubaneswar,1/31/2021,2087.77,Active,Yes
ACC0007712,<CUSTOMER_ID>,Savings,Chennai,8/22/2020,4363.95,Active,Yes
ACC0007713,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,10/27/2021,6873.91,Active,Yes
ACC0007714,<CUSTOMER_ID>,Current,Noida,6/4/2018,7578.65,Closed,Yes
ACC0007715,<CUSTOMER_ID>,Savings,Bhubaneswar,5/29/2026,1774.92,Active,No
ACC0007716,<CUSTOMER_ID>,Current,Chennai,10/9/2017,15840.07,Active,Yes
ACC0007717,<CUSTOMER_ID>,Savings,Kochi,1/21/2021,48997.89,Active,Yes
ACC0007718,<CUSTOMER_ID>,Savings,Bhubaneswar,4/13/2021,11032.66,Active,Yes
ACC0007719,<CUSTOMER_ID>,Savings,Surat,6/1/2022,27364.58,Active,Yes
ACC0007720,<CUSTOMER_ID>,Salary,Delhi,10/28/2021,9891.63,Active,No
ACC0007721,<CUSTOMER_ID>,Premium Savings,Nagpur,5/25/2020,2562.86,Active,Yes
ACC0007722,<CUSTOMER_ID>,Savings,Kochi,11/5/2022,10916.22,Active,No
ACC0007723,<CUSTOMER_ID>,Savings,Bhubaneswar,12/11/2025,4661.95,Active,Yes
ACC0007724,<CUSTOMER_ID>,Savings,Pune,11/7/2021,2391.33,Active,No
ACC0007725,<CUSTOMER_ID>,Salary,Hyderabad,5/12/2023,7436.18,Active,Yes
ACC0007726,<CUSTOMER_ID>,Savings,Ahmedabad,7/7/2022,19978.37,Active,Yes
ACC0007727,<CUSTOMER_ID>,Savings,Chennai,4/13/2025,5571.14,Active,Yes
ACC0007728,<CUSTOMER_ID>,Current,Kochi,8/22/2021,68456.47,Active,No
ACC0007729,<CUSTOMER_ID>,Savings,Delhi,4/29/2023,23063.28,Active,Yes
ACC0007730,<CUSTOMER_ID>,Savings,Chennai,9/18/2024,4435.37,Closed,No
ACC0007731,<CUSTOMER_ID>,Current,Bhopal,4/10/2024,4289.65,Active,Yes
ACC0007732,<CUSTOMER_ID>,Salary,Pune,7/1/2022,85752.43,Active,No
ACC0007733,<CUSTOMER_ID>,Savings,Kolkata,10/13/2024,5597.64,Active,No
ACC0007734,<CUSTOMER_ID>,Salary,Gurugram,11/17/2020,12096.14,Active,Yes
ACC0007735,<CUSTOMER_ID>,Salary,Noida,4/7/2018,12887.07,Active,No
ACC0007736,<CUSTOMER_ID>,Savings,Delhi,1/29/2021,1216.49,Active,Yes
ACC0007737,<CUSTOMER_ID>,Premium Savings,Mumbai,4/25/2025,1234.05,Active,No
ACC0007738,<CUSTOMER_ID>,Savings,Lucknow,11/23/2025,20784.15,Active,Yes
ACC0007739,<CUSTOMER_ID>,Savings,Hyderabad,7/23/2018,2560.35,Active,Yes
ACC0007740,<CUSTOMER_ID>,Current,Chennai,11/27/2022,8209.53,Active,Yes
ACC0007741,<CUSTOMER_ID>,Salary,Kochi,4/18/2018,1539.08,Active,Yes
ACC0007742,<CUSTOMER_ID>,Savings,Indore,1/9/2019,5645.96,Active,Yes
ACC0007743,<CUSTOMER_ID>,Savings,Surat,3/31/2021,10250.81,Active,Yes
ACC0007744,<CUSTOMER_ID>,Current,Gurugram,5/27/2026,840.38,Active,Yes
ACC0007745,<CUSTOMER_ID>,Salary,Chandigarh,11/7/2021,8599.64,Active,Yes
ACC0007746,<CUSTOMER_ID>,Current,Pune,10/19/2018,9137.7,Active,No
ACC0007747,<CUSTOMER_ID>,Savings,Surat,12/29/2024,4839.74,Active,Yes
ACC0007748,<CUSTOMER_ID>,Current,Chandigarh,6/8/2018,2415.14,Active,Yes
ACC0007749,<CUSTOMER_ID>,Savings,Surat,12/8/2022,5354.72,Active,Yes
ACC0007750,<CUSTOMER_ID>,Savings,Pune,4/9/2022,5363.12,Active,Yes
ACC0007751,<CUSTOMER_ID>,Salary,Ahmedabad,11/17/2017,67332.42,Active,Yes
ACC0007752,<CUSTOMER_ID>,Savings,Noida,5/26/2025,7094.56,Active,No
ACC0007753,<CUSTOMER_ID>,Savings,Bengaluru,2/26/2026,4862.12,Closed,Yes
ACC0007754,<CUSTOMER_ID>,Current,Hyderabad,1/19/2024,7078.88,Active,Yes
ACC0007755,<CUSTOMER_ID>,Salary,Nagpur,1/26/2018,12913.77,Active,No
ACC0007756,<CUSTOMER_ID>,Salary,Hyderabad,1/3/2021,12400.49,Active,No
ACC0007757,<CUSTOMER_ID>,Savings,Bhubaneswar,9/6/2019,13290.44,Active,Yes
ACC0007758,<CUSTOMER_ID>,Savings,Chennai,10/26/2017,15730.42,Active,Yes
ACC0007759,<CUSTOMER_ID>,Salary,Delhi,12/6/2017,1625.73,Active,Yes
ACC0007760,<CUSTOMER_ID>,Salary,Nagpur,8/10/2024,14301.67,Active,Yes
ACC0007761,<CUSTOMER_ID>,Savings,Indore,8/20/2023,9922.44,Closed,Yes
ACC0007762,<CUSTOMER_ID>,Savings,Bengaluru,8/4/2022,4083.11,Active,Yes
ACC0007763,<CUSTOMER_ID>,Savings,Nagpur,12/15/2025,9109.52,Active,Yes
ACC0007764,<CUSTOMER_ID>,Premium Savings,Hyderabad,8/30/2023,7180.1,Active,Yes
ACC0007765,<CUSTOMER_ID>,Current,Bengaluru,1/12/2019,7919.69,Active,Yes
ACC0007766,<CUSTOMER_ID>,Salary,Bhubaneswar,7/10/2026,9816.13,Active,Yes
ACC0007767,<CUSTOMER_ID>,Savings,Chandigarh,10/4/2022,1279.07,Active,Yes
ACC0007768,<CUSTOMER_ID>,Current,Surat,7/9/2020,10822.79,Active,No
ACC0007769,<CUSTOMER_ID>,Current,Delhi,3/16/2025,16571.77,Active,Yes
ACC0007770,<CUSTOMER_ID>,Savings,Chennai,10/12/2024,10595.28,Active,Yes
ACC0007771,<CUSTOMER_ID>,Current,Bhopal,8/12/2020,3649.72,Active,Yes
ACC0007772,<CUSTOMER_ID>,Salary,Noida,12/1/2024,3135.38,Active,Yes
ACC0007773,<CUSTOMER_ID>,Premium Savings,Jaipur,11/27/2023,9901.28,Active,Yes
ACC0007774,<CUSTOMER_ID>,Savings,Surat,2/4/2020,19601.93,Active,Yes
ACC0007775,<CUSTOMER_ID>,Savings,Mumbai,12/19/2020,34183.91,Active,Yes
ACC0007776,<CUSTOMER_ID>,Savings,Mumbai,11/14/2024,18793.92,Active,Yes
ACC0007777,<CUSTOMER_ID>,Savings,Gurugram,6/22/2021,14226.63,Active,Yes
ACC0007778,<CUSTOMER_ID>,Savings,Nashik,6/4/2018,500.0,Active,Yes
ACC0007779,<CUSTOMER_ID>,Salary,Noida,12/1/2020,4125.75,Active,Yes
ACC0007780,<CUSTOMER_ID>,Premium Savings,Kochi,8/28/2025,11432.27,Active,Yes
ACC0007781,<CUSTOMER_ID>,Current,Delhi,2/17/2026,3835.2,Dormant,Yes
ACC0007782,<CUSTOMER_ID>,Premium Savings,Nagpur,1/29/2018,2912.72,Active,No
ACC0007783,<CUSTOMER_ID>,Current,Indore,1/17/2021,2518.4,Active,No
ACC0007784,<CUSTOMER_ID>,Salary,Chandigarh,8/14/2019,56461.73,Active,Yes
ACC0007785,<CUSTOMER_ID>,Savings,Chandigarh,7/20/2026,1939.2,Active,Yes
ACC0007786,<CUSTOMER_ID>,Savings,Nagpur,11/21/2025,6415.55,Active,Yes
ACC0007787,<CUSTOMER_ID>,Savings,Surat,7/26/2025,3638.4,Active,Yes
ACC0007788,<CUSTOMER_ID>,Salary,Kochi,1/7/2019,3133.24,Dormant,Yes
ACC0007789,<CUSTOMER_ID>,Savings,Nagpur,12/11/2025,12740.95,Active,Yes
ACC0007790,<CUSTOMER_ID>,Current,Indore,7/20/2021,20035.81,Active,Yes
ACC0007791,<CUSTOMER_ID>,Current,Chennai,6/15/2026,2220.33,Active,Yes
ACC0007792,<CUSTOMER_ID>,Salary,Kochi,11/21/2019,8584.94,Active,No
ACC0007793,<CUSTOMER_ID>,Savings,Bengaluru,5/26/2021,7151.3,Dormant,Yes
ACC0007794,<CUSTOMER_ID>,Savings,Ahmedabad,5/14/2025,4927.57,Active,No
ACC0007795,<CUSTOMER_ID>,Savings,Noida,4/11/2024,2901.34,Active,Yes
ACC0007796,<CUSTOMER_ID>,Savings,Bengaluru,9/22/2018,27431.57,Active,Yes
ACC0007797,<CUSTOMER_ID>,Savings,Noida,4/7/2021,2598.26,Active,Yes
ACC0007798,<CUSTOMER_ID>,Savings,Surat,11/8/2023,1933.08,Active,Yes
ACC0007799,<CUSTOMER_ID>,Savings,Chennai,2/2/2021,27136.62,Active,No
ACC0007800,<CUSTOMER_ID>,Salary,Bhopal,1/6/2022,10096.45,Active,Yes
ACC0007801,<CUSTOMER_ID>,Current,Jaipur,5/15/2023,2210.16,Active,Yes
ACC0007802,<CUSTOMER_ID>,Current,Jaipur,11/13/2022,7444.05,Active,No
ACC0007803,<CUSTOMER_ID>,Current,Indore,2/1/2020,4078.67,Active,Yes
ACC0007804,<CUSTOMER_ID>,Savings,Bengaluru,10/14/2020,41677.49,Active,No
ACC0007805,<CUSTOMER_ID>,Salary,Kolkata,5/2/2024,6212.44,Active,No
ACC0007806,<CUSTOMER_ID>,Savings,Bhopal,1/7/2026,14541.6,Active,Yes
ACC0007807,<CUSTOMER_ID>,Salary,Delhi,5/16/2024,7900.26,Active,Yes
ACC0007808,<CUSTOMER_ID>,Current,Jaipur,3/27/2020,39366.46,Active,Yes
ACC0007809,<CUSTOMER_ID>,Salary,Nagpur,5/19/2024,10134.76,Active,Yes
ACC0007810,<CUSTOMER_ID>,Savings,Nagpur,10/20/2023,28949.51,Active,Yes
ACC0007811,<CUSTOMER_ID>,Salary,Surat,10/28/2020,14699.36,Active,Yes
ACC0007812,<CUSTOMER_ID>,Savings,Surat,8/8/2024,4409.77,Active,Yes
ACC0007813,<CUSTOMER_ID>,Current,Bhubaneswar,12/8/2019,8119.69,Active,Yes
ACC0007814,<CUSTOMER_ID>,Savings,Delhi,6/13/2026,6411.84,Active,Yes
ACC0007815,<CUSTOMER_ID>,Savings,Ahmedabad,11/17/2020,4312.12,Active,Yes
ACC0007816,<CUSTOMER_ID>,Savings,Surat,1/5/2023,2478.31,Active,Yes
ACC0007817,<CUSTOMER_ID>,Savings,Jaipur,5/15/2022,36153.1,Active,Yes
ACC0007818,<CUSTOMER_ID>,Savings,Pune,12/17/2020,839.43,Active,Yes
ACC0007819,<CUSTOMER_ID>,Savings,Pune,8/27/2019,35054.26,Active,Yes
ACC0007820,<CUSTOMER_ID>,Premium Savings,Indore,5/6/2018,1860.5,Active,Yes
ACC0007821,<CUSTOMER_ID>,Savings,Gurugram,2/21/2025,14727.53,Active,Yes
ACC0007822,<CUSTOMER_ID>,Savings,Chennai,3/14/2026,4255.12,Active,Yes
ACC0007823,<CUSTOMER_ID>,Savings,Gurugram,11/26/2025,1295.35,Active,Yes
ACC0007824,<CUSTOMER_ID>,Savings,Lucknow,12/15/2017,28563.24,Active,Yes
ACC0007825,<CUSTOMER_ID>,Savings,Bengaluru,5/25/2023,578.68,Active,Yes
ACC0007826,<CUSTOMER_ID>,Salary,Pune,3/13/2020,19453.16,Active,Yes
ACC0007827,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,4/29/2024,9348.01,Active,No
ACC0007828,<CUSTOMER_ID>,Savings,Chandigarh,3/8/2022,25745.86,Active,Yes
ACC0007829,<CUSTOMER_ID>,Current,Hyderabad,12/14/2021,16138.78,Active,Yes
ACC0007830,<CUSTOMER_ID>,Premium Savings,Delhi,1/26/2026,15902.34,Active,Yes
ACC0007831,<CUSTOMER_ID>,Salary,Mumbai,3/21/2018,21757.16,Active,Yes
ACC0007832,<CUSTOMER_ID>,Savings,Chandigarh,6/8/2021,20360.05,Active,No
ACC0007833,<CUSTOMER_ID>,Salary,Nashik,9/13/2018,13303.03,Active,Yes
ACC0007834,<CUSTOMER_ID>,Savings,Noida,1/1/2021,5607.93,Closed,No
ACC0007835,<CUSTOMER_ID>,Savings,Bengaluru,9/3/2020,6297.52,Active,No
ACC0007836,<CUSTOMER_ID>,Savings,Gurugram,7/22/2025,9112.9,Active,No
ACC0007837,<CUSTOMER_ID>,Savings,Noida,9/3/2022,6045.98,Active,No
ACC0007838,<CUSTOMER_ID>,Savings,Chennai,12/1/2020,89737.15,Active,No
ACC0007839,<CUSTOMER_ID>,Savings,Lucknow,11/27/2025,7367.47,Active,No
ACC0007840,<CUSTOMER_ID>,Salary,Bhubaneswar,6/16/2018,2287.53,Active,Yes
ACC0007841,<CUSTOMER_ID>,Current,Nashik,4/1/2024,7096.53,Active,Yes
ACC0007842,<CUSTOMER_ID>,Savings,Delhi,2/24/2024,3221.77,Active,No
ACC0007843,<CUSTOMER_ID>,Savings,Jaipur,9/16/2023,69817.36,Active,Yes
ACC0007844,<CUSTOMER_ID>,Savings,Nagpur,2/9/2020,9023.22,Active,No
ACC0007845,<CUSTOMER_ID>,Salary,Chandigarh,3/30/2019,16289.58,Active,Yes
ACC0007846,<CUSTOMER_ID>,Savings,Kolkata,8/22/2017,14281.33,Active,No
ACC0007847,<CUSTOMER_ID>,Savings,Nagpur,9/16/2020,22931.34,Active,Yes
ACC0007848,<CUSTOMER_ID>,Savings,Jaipur,8/30/2023,10533.21,Active,Yes
ACC0007849,<CUSTOMER_ID>,Savings,Bhopal,12/9/2019,5225.8,Active,Yes
ACC0007850,<CUSTOMER_ID>,Savings,Nagpur,2/17/2025,8535.36,Active,Yes
ACC0007851,<CUSTOMER_ID>,Salary,Hyderabad,10/7/2021,2102.29,Active,Yes
ACC0007852,<CUSTOMER_ID>,Savings,Bengaluru,5/5/2026,6872.31,Active,Yes
ACC0007853,<CUSTOMER_ID>,Premium Savings,Nagpur,2/22/2018,58296.81,Active,Yes
ACC0007854,<CUSTOMER_ID>,Premium Savings,Bengaluru,4/20/2022,18191.85,Active,Yes
ACC0007855,<CUSTOMER_ID>,Premium Savings,Mumbai,2/7/2025,7208.98,Active,Yes
ACC0007856,<CUSTOMER_ID>,Savings,Indore,11/2/2017,74077.62,Active,No
ACC0007857,<CUSTOMER_ID>,Salary,Bhubaneswar,10/22/2024,4144.85,Active,Yes
ACC0007858,<CUSTOMER_ID>,Savings,Nagpur,10/4/2019,11813.85,Active,Yes
ACC0007859,<CUSTOMER_ID>,Current,Kochi,4/28/2022,5806.54,Active,Yes
ACC0007860,<CUSTOMER_ID>,Salary,Chennai,4/21/2024,6469.89,Active,Yes
ACC0007861,<CUSTOMER_ID>,Savings,Kochi,8/5/2025,12498.34,Active,Yes
ACC0007862,<CUSTOMER_ID>,Savings,Chandigarh,6/8/2026,15269.75,Active,No
ACC0007863,<CUSTOMER_ID>,Salary,Delhi,5/18/2023,6483.39,Active,Yes
ACC0007864,<CUSTOMER_ID>,Savings,Kochi,2/8/2026,3230.2,Active,Yes
ACC0007865,<CUSTOMER_ID>,Current,Surat,6/5/2021,60806.91,Active,Yes
ACC0007866,<CUSTOMER_ID>,Savings,Noida,6/21/2020,9059.78,Active,No
ACC0007867,<CUSTOMER_ID>,Premium Savings,Kochi,4/11/2023,2589.63,Active,Yes
ACC0007868,<CUSTOMER_ID>,Savings,Chennai,8/13/2021,2631.99,Active,Yes
ACC0007869,<CUSTOMER_ID>,Salary,Ahmedabad,6/16/2024,72410.82,Active,Yes
ACC0007870,<CUSTOMER_ID>,Current,Pune,8/15/2021,121819.99,Active,No
ACC0007871,<CUSTOMER_ID>,Premium Savings,Lucknow,8/30/2022,11734.65,Active,Yes
ACC0007872,<CUSTOMER_ID>,Current,Indore,6/2/2024,4124.56,Active,Yes
ACC0007873,<CUSTOMER_ID>,Savings,Gurugram,12/5/2021,11682.42,Active,Yes
ACC0007874,<CUSTOMER_ID>,Current,Surat,10/16/2018,5789.54,Active,Yes
ACC0007875,<CUSTOMER_ID>,Premium Savings,Bengaluru,3/4/2024,15229.13,Active,Yes
ACC0007876,<CUSTOMER_ID>,Salary,Lucknow,11/10/2025,11909.57,Active,Yes
ACC0007877,<CUSTOMER_ID>,Savings,Lucknow,4/6/2023,7818.96,Active,No
ACC0007878,<CUSTOMER_ID>,Salary,Gurugram,5/28/2023,7384.77,Active,Yes
ACC0007879,<CUSTOMER_ID>,Salary,Delhi,2/12/2018,6360.65,Active,Yes
ACC0007880,<CUSTOMER_ID>,Premium Savings,Bhopal,6/26/2024,23003.45,Dormant,Yes
ACC0007881,<CUSTOMER_ID>,Savings,Delhi,4/25/2020,6554.68,Active,Yes
ACC0007882,<CUSTOMER_ID>,Savings,Kochi,1/16/2021,77739.81,Active,Yes
ACC0007883,<CUSTOMER_ID>,Savings,Pune,2/6/2019,86134.04,Active,No
ACC0007884,<CUSTOMER_ID>,Salary,Ahmedabad,11/16/2021,5344.95,Active,No
ACC0007885,<CUSTOMER_ID>,Current,Jaipur,3/19/2021,5449.28,Active,Yes
ACC0007886,<CUSTOMER_ID>,Salary,Hyderabad,11/22/2019,7677.21,Active,Yes
ACC0007887,<CUSTOMER_ID>,Current,Kochi,5/18/2026,4000.2,Active,Yes
ACC0007888,<CUSTOMER_ID>,Savings,Mumbai,7/16/2025,20668.79,Active,Yes
ACC0007889,<CUSTOMER_ID>,Savings,Chandigarh,5/1/2022,29819.34,Active,Yes
ACC0007890,<CUSTOMER_ID>,Salary,Bengaluru,2/25/2018,33253.44,Active,Yes
ACC0007891,<CUSTOMER_ID>,Savings,Noida,10/22/2023,6445.43,Active,No
ACC0007892,<CUSTOMER_ID>,Premium Savings,Pune,11/10/2025,6357.96,Active,No
ACC0007893,<CUSTOMER_ID>,Savings,Ahmedabad,4/13/2022,906.67,Active,Yes
ACC0007894,<CUSTOMER_ID>,Savings,Surat,5/5/2023,3934.1,Active,Yes
ACC0007895,<CUSTOMER_ID>,Savings,Gurugram,6/18/2021,2907.0,Active,Yes
ACC0007896,<CUSTOMER_ID>,Savings,Nashik,10/14/2024,2397.2,Closed,Yes
ACC0007897,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,11/25/2025,4742.73,Active,Yes
ACC0007898,<CUSTOMER_ID>,Savings,Indore,6/8/2024,5779.7,Active,Yes
ACC0007899,<CUSTOMER_ID>,Savings,Gurugram,9/7/2019,7885.79,Active,Yes
ACC0007900,<CUSTOMER_ID>,Premium Savings,Bengaluru,5/27/2024,36154.08,Active,No
ACC0007901,<CUSTOMER_ID>,Salary,Ahmedabad,7/23/2018,29203.76,Active,No
ACC0007902,<CUSTOMER_ID>,Premium Savings,Jaipur,5/7/2022,2351.16,Active,No
